Time,Channel A
(s),(V)

0.00000000,0.00732444
0.00666670,0.00640889
0.01333340,0.00656148
0.02000010,0.00671407
0.02666680,0.00717185
0.03333350,0.00701926
0.04000020,0.00610370
0.04666690,0.00686667
0.05333360,0.00732444
0.06000030,0.00656148
0.06666700,0.00732444
0.07333370,0.00610370
0.08000040,0.00610370
0.08666710,0.00762963
0.09333380,0.00595111
0.10000050,0.00717185
0.10666720,0.00671407
0.11333390,0.00793481
0.12000060,0.00671407
0.12666730,0.00717185
0.13333400,0.00808741
0.14000070,0.00595111
0.14666740,0.00717185
0.15333410,0.00640889
0.16000080,0.00610370
0.16666750,0.00701926
0.17333420,0.00595111
0.18000090,0.00686667
0.18666760,0.00686667
0.19333430,0.00656148
0.20000100,0.00656148
0.20666770,0.00686667
0.21333440,0.00610370
0.22000110,0.00656148
0.22666780,0.00762963
0.23333450,0.00610370
0.24000120,0.00595111
0.24666790,0.00686667
0.25333460,0.00762963
0.26000130,0.00610370
0.26666800,0.00793481
0.27333470,0.00701926
0.28000140,0.00656148
0.28666810,0.00595111
0.29333480,0.00762963
0.30000150,0.00671407
0.30666819,0.00640889
0.31333489,0.00640889
0.32000159,0.00534074
0.32666829,0.00793481
0.33333499,0.00640889
0.34000169,0.00686667
0.34666839,0.00671407
0.35333509,0.00671407
0.36000179,0.00610370
0.36666849,0.00793481
0.37333519,0.00610370
0.38000189,0.00686667
0.38666859,0.00717185
0.39333529,0.00610370
0.40000199,0.00610370
0.40666869,0.00686667
0.41333539,0.00686667
0.42000209,0.00656148
0.42666879,0.00671407
0.43333549,0.00686667
0.44000219,0.00656148
0.44666889,0.00717185
0.45333559,0.00656148
0.46000229,0.00686667
0.46666899,0.00808741
0.47333569,0.00701926
0.48000239,0.00686667
0.48666909,0.00686667
0.49333579,0.00762963
0.50000249,0.00564592
0.50666919,0.00686667
0.51333589,0.00778222
0.52000259,0.00701926
0.52666929,0.00793481
0.53333599,0.00762963
0.54000269,0.00640889
0.54666939,0.00656148
0.55333609,0.00793481
0.56000279,0.00671407
0.56666949,0.00793481
0.57333619,0.00762963
0.58000289,0.00762963
0.58666959,0.00717185
0.59333629,0.00778222
0.60000299,0.00701926
0.60666969,0.00701926
0.61333639,0.00793481
0.62000309,0.00717185
0.62666979,0.00824000
0.63333649,0.00671407
0.64000319,0.00762963
0.64666989,0.00808741
0.65333659,0.00793481
0.66000329,0.00793481
0.66666999,0.00762963
0.67333669,0.00793481
0.68000339,0.00671407
0.68667009,0.00701926
0.69333679,0.00762963
0.70000349,0.00656148
0.70667019,0.00732444
0.71333689,0.00808741
0.72000359,0.00686667
0.72667029,0.00854518
0.73333699,0.00778222
0.74000369,0.00656148
0.74667039,0.00793481
0.75333709,0.00824000
0.76000379,0.00793481
0.76667049,0.00885037
0.77333719,0.00854518
0.78000389,0.00839259
0.78667059,0.00885037
0.79333729,0.00824000
0.80000399,0.00793481
0.80667069,0.00900296
0.81333739,0.00946074
0.82000409,0.00701926
0.82667079,0.00885037
0.83333749,0.00778222
0.84000419,0.00824000
0.84667089,0.00839259
0.85333759,0.00762963
0.86000429,0.00778222
0.86667099,0.00854518
0.87333769,0.00854518
0.88000439,0.00808741
0.88667109,0.00854518
0.89333779,0.00854518
0.90000449,0.00824000
0.90667119,0.00976592
0.91333788,0.00793481
0.92000458,0.00839259
0.92667128,0.00854518
0.93333798,0.00915555
0.94000468,0.00793481
0.94667138,0.00885037
0.95333808,0.00961333
0.96000478,0.00839259
0.96667148,0.00915555
0.97333818,0.00900296
0.98000488,0.00885037
0.98667158,0.00854518
0.99333828,0.00824000
1.00000498,0.00824000
1.00667168,0.00839259
1.01333838,0.00854518
1.02000508,0.00854518
1.02667178,0.00961333
1.03333848,0.00900296
1.04000518,0.00839259
1.04667188,0.00900296
1.05333858,0.00900296
1.06000528,0.01022370
1.06667198,0.00930815
1.07333868,0.01007111
1.08000538,0.00824000
1.08667208,0.01007111
1.09333878,0.00900296
1.10000548,0.00900296
1.10667218,0.00930815
1.11333888,0.00961333
1.12000558,0.00930815
1.12667228,0.00930815
1.13333898,0.00900296
1.14000568,0.00946074
1.14667238,0.00976592
1.15333908,0.01007111
1.16000578,0.00930815
1.16667248,0.00976592
1.17333918,0.00946074
