Time,Channel A
(s),(V)

0.00000000,0.79989020
0.00666670,0.79836420
0.01333340,0.79027680
0.02000010,0.80248420
0.02666680,0.78478350
0.03333350,0.80263680
0.04000020,0.79531230
0.04666690,0.78768270
0.05333360,0.80095830
0.06000030,0.78814050
0.06666700,0.79653310
0.07333370,0.79897460
0.08000040,0.79165010
0.08666710,0.79577010
0.09333380,0.78432570
0.10000050,0.79577010
0.10666720,0.79210790
0.11333390,0.79592280
0.12000060,0.79897460
0.12666730,0.77700130
0.13333400,0.80263680
0.14000070,0.78463090
0.14666740,0.79363380
0.15333410,0.80233160
0.16000080,0.77898500
0.16666750,0.79989020
0.17333420,0.78386790
0.18000090,0.79332860
0.18666760,0.80034790
0.19333430,0.78264720
0.20000100,0.80416270
0.20666770,0.77822200
0.21333440,0.80141600
0.22000110,0.79607530
0.22666780,0.78386790
0.23333450,0.80401020
0.24000120,0.77852720
0.24666790,0.80019530
0.25333460,0.78722490
0.26000130,0.79668570
0.26666800,0.79607530
0.27333470,0.78020570
0.28000140,0.80492570
0.28666810,0.78112130
0.29333480,0.79317610
0.30000150,0.79973750
0.30666819,0.78264720
0.31333489,0.80477310
0.32000159,0.78386790
0.32666829,0.79638050
0.33333499,0.79592280
0.34000169,0.79027680
0.34666839,0.79638050
0.35333509,0.78325750
0.36000179,0.80111090
0.36666849,0.78814050
0.37333519,0.79699090
0.38000189,0.79760120
0.38666859,0.78234200
0.39333529,0.80278940
0.40000199,0.77990050
0.40666869,0.79577010
0.41333539,0.78783530
0.42000209,0.78875090
0.42666879,0.79989020
0.43333549,0.77684870
0.44000219,0.80797760
0.44666889,0.77990050
0.45333559,0.79195530
0.46000229,0.80217900
0.46666899,0.77974790
0.47333569,0.80446790
0.48000239,0.78402050
0.48666909,0.79363380
0.49333579,0.79668570
0.50000249,0.78508870
0.50666919,0.80156860
0.51333589,0.78768270
0.52000259,0.79699090
0.52666929,0.79317610
0.53333599,0.78569900
0.54000269,0.80217900
0.54666939,0.78630940
0.55333609,0.79348120
0.56000279,0.79744860
0.56666949,0.78951380
0.57333619,0.79790650
0.58000289,0.79119240
0.58666959,0.79363380
0.59333629,0.79287090
0.60000299,0.80004270
0.60666969,0.78981900
0.61333639,0.79836420
0.62000309,0.79409160
0.62666979,0.79622790
0.63333649,0.78951380
0.64000319,0.79989020
0.64666989,0.79103980
0.65333659,0.79851680
0.66000329,0.79485460
0.66666999,0.79149750
0.67333669,0.80019530
0.68000339,0.78661460
0.68667009,0.79836420
0.69333679,0.78325750
0.70000349,0.79454940
0.70667019,0.79531230
0.71333689,0.77562790
0.72000359,0.80843530
0.72667029,0.78005310
0.73333699,0.79638050
0.74000369,0.79943230
0.74667039,0.77608570
0.75333709,0.80614640
0.76000379,0.77913760
0.76667049,0.79470200
0.77333719,0.79668570
0.78000389,0.77913760
0.78667059,0.80263680
0.79333729,0.78615680
0.80000399,0.79454940
0.80667069,0.80111090
0.81333739,0.78035830
0.82000409,0.80370490
0.82667079,0.78585160
0.83333749,0.78859830
0.84000419,0.79760120
0.84667089,0.77684870
0.85333759,0.80370490
0.86000429,0.79287090
0.86667099,0.79577010
0.87333769,0.79577010
0.88000439,0.78371530
0.88667109,0.79699090
0.89333779,0.79088720
0.90000449,0.79577010
0.90667119,0.79042940
0.91333788,0.78508870
0.92000458,0.79882200
0.92667128,0.79073460
0.93333798,0.79638050
0.94000468,0.79439680
0.94667138,0.79073460
0.95333808,0.79531230
0.96000478,0.79271830
0.96667148,0.79317610
0.97333818,0.78768270
0.98000488,0.79485460
0.98667158,0.78936120
0.99333828,0.79470200
1.00000498,0.79744860
1.00667168,0.78768270
1.01333838,0.79821160
1.02000508,0.78890350
1.02667178,0.79165010
1.03333848,0.79485460
1.04000518,0.78951380
1.04667188,0.79363380
1.05333858,0.78722490
1.06000528,0.79653310
1.06667198,0.79256570
1.07333868,0.79134490
1.08000538,0.79638050
1.08667208,0.78691980
1.09333878,0.79378640
1.10000548,0.79592280
1.10667218,0.79226050
1.11333888,0.79332860
1.12000558,0.79149750
1.12667228,0.79393900
1.13333898,0.79195530
1.14000568,0.79866940
1.14667238,0.78829310
1.15333908,0.79195530
1.16000578,0.79699090
1.16667248,0.78997160
1.17333918,0.79607530
