Time,Channel A
(s),(V)

0.00000000,3.68297400
0.00666670,3.68831400
0.01333340,3.68358400
0.02000010,3.68495800
0.02666680,3.68511000
0.03333350,3.68373700
0.04000020,3.68724600
0.04666690,3.68541500
0.05333360,3.68617800
0.06000030,3.68678900
0.06666700,3.68877200
0.07333370,3.68678900
0.08000040,3.68099000
0.08666710,3.68770400
0.09333380,3.68907700
0.10000050,3.67961700
0.10666720,3.68877200
0.11333390,3.68419500
0.12000060,3.68633100
0.12666730,3.69090800
0.13333400,3.69075600
0.14000070,3.68083700
0.14666740,3.68999300
0.15333410,3.68785700
0.16000080,3.67702300
0.16666750,3.68724600
0.17333420,3.68175300
0.18000090,3.67549700
0.18666760,3.68282100
0.19333430,3.68327900
0.20000100,3.68221100
0.20666770,3.69029800
0.21333440,3.69075600
0.22000110,3.68266800
0.22666780,3.69075600
0.23333450,3.68572000
0.24000120,3.68480500
0.24666790,3.68099000
0.25333460,3.68221100
0.26000130,3.68862000
0.26666800,3.68022700
0.27333470,3.68526300
0.28000140,3.68175300
0.28666810,3.68572000
0.29333480,3.68617800
0.30000150,3.68266800
0.30666819,3.68404200
0.31333489,3.67641200
0.32000159,3.68022700
0.32666829,3.68633100
0.33333499,3.67320800
0.34000169,3.68633100
0.34666839,3.68450000
0.35333509,3.67793800
0.36000179,3.68892500
0.36666849,3.68450000
0.37333519,3.68907700
0.38000189,3.68739900
0.38666859,3.68465200
0.39333529,3.68297400
0.40000199,3.67717500
0.40666869,3.68648300
0.41333539,3.68663600
0.42000209,3.68007400
0.42666879,3.68648300
0.43333549,3.68236300
0.44000219,3.68739900
0.44666889,3.69106100
0.45333559,3.68388900
0.46000229,3.68541500
0.46666899,3.68663600
0.47333569,3.68968800
0.48000239,3.67519100
0.48666909,3.68968800
0.49333579,3.68266800
0.50000249,3.67732800
0.50666919,3.68511000
0.51333589,3.67671800
0.52000259,3.68602600
0.52666929,3.69136600
0.53333599,3.67992200
0.54000269,3.68785700
0.54666939,3.68877200
0.55333609,3.68175300
0.56000279,3.68221100
0.56666949,3.68419500
0.57333619,3.68572000
0.58000289,3.68343100
0.58666959,3.68144800
0.59333629,3.69243500
0.60000299,3.67473400
0.60666969,3.68724600
0.61333639,3.67641200
0.62000309,3.67748000
0.62666979,3.68785700
0.63333649,3.67442800
0.64000319,3.68785700
0.64666989,3.68007400
0.65333659,3.68007400
0.66000329,3.69121400
0.66666999,3.68068500
0.67333669,3.69029800
0.68000339,3.68419500
0.68667009,3.67992200
0.69333679,3.69106100
0.70000349,3.67366600
0.70667019,3.69090800
0.71333689,3.68282100
0.72000359,3.68083700
0.72667029,3.69197700
0.73333699,3.67717500
0.74000369,3.69274000
0.74667039,3.67824300
0.75333709,3.68785700
0.76000379,3.67976900
0.76667049,3.67702300
0.77333719,3.69197700
0.78000389,3.67275000
0.78667059,3.69121400
0.79333729,3.67732800
0.80000399,3.68236300
0.80667069,3.69380800
0.81333739,3.67748000
0.82000409,3.68999300
0.82667079,3.68007400
0.83333749,3.68724600
0.84000419,3.67900600
0.84667089,3.68373700
0.85333759,3.68388900
0.86000429,3.67198700
0.86667099,3.68923000
0.87333769,3.67778600
0.88000439,3.68648300
0.88667109,3.69029800
0.89333779,3.67503900
0.90000449,3.68541500
0.90667119,3.68221100
0.91333788,3.68068500
0.92000458,3.68114300
0.92667128,3.68297400
0.93333798,3.67961700
0.94000468,3.68205800
0.94667138,3.68358400
0.95333808,3.68450000
0.96000478,3.68343100
0.96667148,3.68419500
0.97333818,3.67915900
0.98000488,3.67656500
0.98667158,3.68068500
0.99333828,3.68221100
1.00000498,3.68282100
1.00667168,3.68511000
1.01333838,3.67961700
1.02000508,3.68511000
1.02667178,3.68221100
1.03333848,3.68526300
1.04000518,3.67671800
1.04667188,3.67748000
1.05333858,3.68022700
1.06000528,3.67656500
1.06667198,3.67961700
1.07333868,3.68495800
1.08000538,3.67595500
1.08667208,3.69045100
1.09333878,3.68251600
1.10000548,3.67839600
1.10667218,3.68831400
1.11333888,3.67610700
1.12000558,3.68099000
1.12667228,3.68343100
1.13333898,3.67885400
1.14000568,3.67900600
1.14667238,3.68663600
1.15333908,3.67717500
1.16000578,3.68022700
1.16667248,3.68862000
1.17333918,3.67626000
