Time,Channel A
(s),(V)

0.00000000,0.02914518
0.00666670,0.03112888
0.01333340,0.03189184
0.02000010,0.02838221
0.02666680,0.02990814
0.03333350,0.03234962
0.04000020,0.02716147
0.04666690,0.03265481
0.05333360,0.02929777
0.06000030,0.02975555
0.06666700,0.03036592
0.07333370,0.03021332
0.08000040,0.03082369
0.08666710,0.02777184
0.09333380,0.03295999
0.10000050,0.02716147
0.10666720,0.03051851
0.11333390,0.03219703
0.12000060,0.02838221
0.12666730,0.03280740
0.13333400,0.03067110
0.14000070,0.02761925
0.14666740,0.03219703
0.15333410,0.03082369
0.16000080,0.03082369
0.16666750,0.03097629
0.17333420,0.03219703
0.18000090,0.02914518
0.18666760,0.03158666
0.19333430,0.03265481
0.20000100,0.02914518
0.20666770,0.03189184
0.21333440,0.03021332
0.22000110,0.02929777
0.22666780,0.03097629
0.23333450,0.03097629
0.24000120,0.03021332
0.24666790,0.02945036
0.25333460,0.03295999
0.26000130,0.02960295
0.26666800,0.03189184
0.27333470,0.03158666
0.28000140,0.02685629
0.28666810,0.03143407
0.29333480,0.03051851
0.30000150,0.02899258
0.30666819,0.03158666
0.31333489,0.03158666
0.32000159,0.03082369
0.32666829,0.02929777
0.33333499,0.03082369
0.34000169,0.02960295
0.34666839,0.03097629
0.35333509,0.03158666
0.36000179,0.02761925
0.36666849,0.03204443
0.37333519,0.03143407
0.38000189,0.02914518
0.38666859,0.03036592
0.39333529,0.03082369
0.40000199,0.02990814
0.40666869,0.03051851
0.41333539,0.03341777
0.42000209,0.02670370
0.42666879,0.03173925
0.43333549,0.03067110
0.44000219,0.02990814
0.44666889,0.03158666
0.45333559,0.03021332
0.46000229,0.02975555
0.46666899,0.03112888
0.47333569,0.03082369
0.48000239,0.02899258
0.48666909,0.02990814
0.49333579,0.03265481
0.50000249,0.02868740
0.50666919,0.03204443
0.51333589,0.03173925
0.52000259,0.02899258
0.52666929,0.03189184
0.53333599,0.03082369
0.54000269,0.03036592
0.54666939,0.03067110
0.55333609,0.03219703
0.56000279,0.02914518
0.56666949,0.03067110
0.57333619,0.03295999
0.58000289,0.03051851
0.58666959,0.02945036
0.59333629,0.03112888
0.60000299,0.02990814
0.60666969,0.03067110
0.61333639,0.03219703
0.62000309,0.02990814
0.62666979,0.03112888
0.63333649,0.03112888
0.64000319,0.02868740
0.64666989,0.03112888
0.65333659,0.03036592
0.66000329,0.03173925
0.66666999,0.02822962
0.67333669,0.03326517
0.68000339,0.02899258
0.68667009,0.03173925
0.69333679,0.03326517
0.70000349,0.02792444
0.70667019,0.03265481
0.71333689,0.03082369
0.72000359,0.03067110
0.72667029,0.03189184
0.73333699,0.03036592
0.74000369,0.03097629
0.74667039,0.03082369
0.75333709,0.03341777
0.76000379,0.02868740
0.76667049,0.03265481
0.77333719,0.03265481
0.78000389,0.02639851
0.78667059,0.03204443
0.79333729,0.03173925
0.80000399,0.02960295
0.80667069,0.03097629
0.81333739,0.03067110
0.82000409,0.02990814
0.82667079,0.02960295
0.83333749,0.03311258
0.84000419,0.02899258
0.84667089,0.03021332
0.85333759,0.03173925
0.86000429,0.02914518
0.86667099,0.03295999
0.87333769,0.03311258
0.88000439,0.02960295
0.88667109,0.03021332
0.89333779,0.03158666
0.90000449,0.03036592
0.90667119,0.03219703
0.91333788,0.03036592
0.92000458,0.02914518
0.92667128,0.02899258
0.93333798,0.03173925
0.94000468,0.02929777
0.94667138,0.03097629
0.95333808,0.03265481
0.96000478,0.02899258
0.96667148,0.03204443
0.97333818,0.03173925
0.98000488,0.02914518
0.98667158,0.03112888
0.99333828,0.03097629
1.00000498,0.03036592
1.00667168,0.03173925
1.01333838,0.03189184
1.02000508,0.02822962
1.02667178,0.03067110
1.03333848,0.03204443
1.04000518,0.02914518
1.04667188,0.03295999
1.05333858,0.03295999
1.06000528,0.02929777
1.06667198,0.03234962
1.07333868,0.03189184
1.08000538,0.03036592
1.08667208,0.03189184
1.09333878,0.03204443
1.10000548,0.02960295
1.10667218,0.03112888
1.11333888,0.03265481
1.12000558,0.02975555
1.12667228,0.03189184
1.13333898,0.03234962
1.14000568,0.02838221
1.14667238,0.03189184
1.15333908,0.03143407
1.16000578,0.02960295
1.16667248,0.03082369
1.17333918,0.03082369
