Time,Channel A
(s),(V)

0.00000000,0.35950800
0.00666670,0.36118660
0.01333340,0.36240730
0.02000010,0.35767690
0.02666680,0.36347540
0.03333350,0.36027100
0.04000020,0.35935540
0.04666690,0.36149170
0.05333360,0.36027100
0.06000030,0.36072880
0.06666700,0.35905030
0.07333370,0.36225470
0.08000040,0.35981320
0.08666710,0.35981320
0.09333380,0.36301770
0.10000050,0.35737170
0.10666720,0.36240730
0.11333390,0.36240730
0.12000060,0.35981320
0.12666730,0.36332290
0.13333400,0.35798210
0.14000070,0.36072880
0.14666740,0.35935540
0.15333410,0.36088140
0.16000080,0.36149170
0.16666750,0.35828730
0.17333420,0.36103400
0.18000090,0.35905030
0.18666760,0.36072880
0.19333430,0.36362800
0.20000100,0.35874510
0.20666770,0.36194950
0.21333440,0.36225470
0.22000110,0.35874510
0.22666780,0.36271250
0.23333450,0.35935540
0.24000120,0.35966060
0.24666790,0.36225470
0.25333460,0.36027100
0.26000130,0.35828730
0.26666800,0.36164430
0.27333470,0.36103400
0.28000140,0.35966060
0.28666810,0.36118660
0.29333480,0.36027100
0.30000150,0.35920290
0.30666819,0.36072880
0.31333489,0.36271250
0.32000159,0.35920290
0.32666829,0.36072880
0.33333499,0.36103400
0.34000169,0.35691400
0.34666839,0.36103400
0.35333509,0.36118660
0.36000179,0.35966060
0.36666849,0.36103400
0.37333519,0.36072880
0.38000189,0.35859250
0.38666859,0.36072880
0.39333529,0.36179690
0.40000199,0.35798210
0.40666869,0.36072880
0.41333539,0.36225470
0.42000209,0.35828730
0.42666879,0.36179690
0.43333549,0.36286510
0.44000219,0.35859250
0.44666889,0.36149170
0.45333559,0.36194950
0.46000229,0.36057620
0.46666899,0.36149170
0.47333569,0.36042360
0.48000239,0.35843990
0.48666909,0.36088140
0.49333579,0.36317030
0.50000249,0.35874510
0.50666919,0.36088140
0.51333589,0.35981320
0.52000259,0.35981320
0.52666929,0.35981320
0.53333599,0.36118660
0.54000269,0.35935540
0.54666939,0.35981320
0.55333609,0.36286510
0.56000279,0.35431990
0.56666949,0.36225470
0.57333619,0.35981320
0.58000289,0.35981320
0.58666959,0.36286510
0.59333629,0.35813470
0.60000299,0.36042360
0.60666969,0.35935540
0.61333639,0.36286510
0.62000309,0.35935540
0.62666979,0.35859250
0.63333649,0.36317030
0.64000319,0.35798210
0.64666989,0.36332290
0.65333659,0.36103400
0.66000329,0.35950800
0.66666999,0.36027100
0.67333669,0.36118660
0.68000339,0.36072880
0.68667009,0.35905030
0.69333679,0.36103400
0.70000349,0.35813470
0.70667019,0.36042360
0.71333689,0.36286510
0.72000359,0.35737170
0.72667029,0.36042360
0.73333699,0.36164430
0.74000369,0.35905030
0.74667039,0.35966060
0.75333709,0.36057620
0.76000379,0.35828730
0.76667049,0.36072880
0.77333719,0.36149170
0.78000389,0.35767690
0.78667059,0.35996580
0.79333729,0.36210210
0.80000399,0.36103400
0.80667069,0.35996580
0.81333739,0.36149170
0.82000409,0.35996580
0.82667079,0.35996580
0.83333749,0.36317030
0.84000419,0.35874510
0.84667089,0.35981320
0.85333759,0.36240730
0.86000429,0.35905030
0.86667099,0.36118660
0.87333769,0.36118660
0.88000439,0.35996580
0.88667109,0.36072880
0.89333779,0.36072880
0.90000449,0.35981320
0.90667119,0.35782950
0.91333788,0.36164430
0.92000458,0.35981320
0.92667128,0.35859250
0.93333798,0.36332290
0.94000468,0.35996580
0.94667138,0.35950800
0.95333808,0.36103400
0.96000478,0.35905030
0.96667148,0.35920290
0.97333818,0.36042360
0.98000488,0.35782950
0.98667158,0.35828730
0.99333828,0.36103400
1.00000498,0.35859250
1.00667168,0.35874510
1.01333838,0.36149170
1.02000508,0.35874510
1.02667178,0.36042360
1.03333848,0.36225470
1.04000518,0.35843990
1.04667188,0.35966060
1.05333858,0.36057620
1.06000528,0.35843990
1.06667198,0.35966060
1.07333868,0.36301770
1.08000538,0.35920290
1.08667208,0.35966060
1.09333878,0.36149170
1.10000548,0.35813470
1.10667218,0.35966060
1.11333888,0.36194950
1.12000558,0.35828730
1.12667228,0.35813470
1.13333898,0.36240730
1.14000568,0.35874510
1.14667238,0.36027100
1.15333908,0.36057620
1.16000578,0.35920290
1.16667248,0.35981320
1.17333918,0.36057620
