Time,Channel A
(s),(V)

0.00000000,0.13275550
0.00666670,0.13367110
0.01333340,0.13153480
0.02000010,0.13199250
0.02666680,0.13382370
0.03333350,0.13122960
0.04000020,0.13245030
0.04666690,0.13306070
0.05333360,0.13107700
0.06000030,0.13321330
0.06666700,0.13351850
0.07333370,0.13016140
0.08000040,0.13229770
0.08666710,0.13275550
0.09333380,0.13077180
0.10000050,0.13122960
0.10666720,0.13321330
0.11333390,0.13184000
0.12000060,0.13214520
0.12666730,0.13367110
0.13333400,0.13016140
0.14000070,0.13336590
0.14666740,0.13306070
0.15333410,0.12955110
0.16000080,0.13336590
0.16666750,0.13382370
0.17333420,0.13122960
0.18000090,0.13122960
0.18666760,0.13260290
0.19333430,0.13092440
0.20000100,0.13229770
0.20666770,0.13397630
0.21333440,0.13061920
0.22000110,0.13306070
0.22666780,0.13336590
0.23333450,0.13138220
0.24000120,0.13153480
0.24666790,0.13321330
0.25333460,0.13092440
0.26000130,0.13229770
0.26666800,0.13443400
0.27333470,0.13107700
0.28000140,0.13275550
0.28666810,0.13428140
0.29333480,0.13016140
0.30000150,0.13229770
0.30666819,0.13351850
0.31333489,0.13107700
0.32000159,0.13245030
0.32666829,0.13458660
0.33333499,0.13199250
0.34000169,0.13275550
0.34666839,0.13397630
0.35333509,0.13092440
0.36000179,0.13122960
0.36666849,0.13306070
0.37333519,0.13000880
0.38000189,0.13214520
0.38666859,0.13321330
0.39333529,0.13138220
0.40000199,0.13153480
0.40666869,0.13321330
0.41333539,0.13153480
0.42000209,0.13260290
0.42666879,0.13443400
0.43333549,0.13214520
0.44000219,0.13138220
0.44666889,0.13382370
0.45333559,0.13184000
0.46000229,0.13199250
0.46666899,0.13321330
0.47333569,0.13214520
0.48000239,0.13275550
0.48666909,0.13458660
0.49333579,0.13122960
0.50000249,0.13275550
0.50666919,0.13382370
0.51333589,0.13031400
0.52000259,0.13229770
0.52666929,0.13443400
0.53333599,0.13092440
0.54000269,0.13275550
0.54666939,0.13367110
0.55333609,0.13122960
0.56000279,0.13229770
0.56666949,0.13336590
0.57333619,0.13214520
0.58000289,0.13229770
0.58666959,0.13397630
0.59333629,0.13061920
0.60000299,0.13214520
0.60666969,0.13428140
0.61333639,0.12970370
0.62000309,0.13229770
0.62666979,0.13351850
0.63333649,0.13000880
0.64000319,0.13229770
0.64666989,0.13351850
0.65333659,0.13138220
0.66000329,0.13199250
0.66666999,0.13473920
0.67333669,0.13153480
0.68000339,0.13138220
0.68667009,0.13336590
0.69333679,0.13122960
0.70000349,0.13199250
0.70667019,0.13443400
0.71333689,0.13122960
0.72000359,0.13214520
0.72667029,0.13428140
0.73333699,0.13092440
0.74000369,0.13138220
0.74667039,0.13367110
0.75333709,0.13031400
0.76000379,0.13184000
0.76667049,0.13367110
0.77333719,0.13092440
0.78000389,0.13245030
0.78667059,0.13260290
0.79333729,0.13061920
0.80000399,0.13199250
0.80667069,0.13382370
0.81333739,0.13077180
0.82000409,0.13184000
0.82667079,0.13351850
0.83333749,0.13138220
0.84000419,0.13184000
0.84667089,0.13351850
0.85333759,0.13031400
0.86000429,0.13260290
0.86667099,0.13321330
0.87333769,0.13016140
0.88000439,0.13107700
0.88667109,0.13351850
0.89333779,0.13122960
0.90000449,0.13199250
0.90667119,0.13382370
0.91333788,0.13061920
0.92000458,0.13077180
0.92667128,0.13351850
0.93333798,0.13077180
0.94000468,0.13153480
0.94667138,0.13458660
0.95333808,0.13031400
0.96000478,0.13214520
0.96667148,0.13428140
0.97333818,0.13077180
0.98000488,0.13214520
0.98667158,0.13382370
0.99333828,0.13229770
1.00000498,0.13184000
1.00667168,0.13382370
1.01333838,0.13153480
1.02000508,0.13275550
1.02667178,0.13306070
1.03333848,0.13031400
1.04000518,0.13138220
1.04667188,0.13351850
1.05333858,0.13199250
1.06000528,0.13229770
1.06667198,0.13351850
1.07333868,0.13077180
1.08000538,0.13153480
1.08667208,0.13275550
1.09333878,0.13092440
1.10000548,0.13016140
1.10667218,0.13428140
1.11333888,0.13107700
1.12000558,0.13153480
1.12667228,0.13336590
1.13333898,0.13016140
1.14000568,0.13153480
1.14667238,0.13351850
1.15333908,0.13107700
1.16000578,0.13138220
1.16667248,0.13336590
1.17333918,0.13153480
