Time,Channel A
(s),(V)

0.00000000,3.63246600
0.00666670,3.63139700
0.01333340,3.63261800
0.02000010,3.63185500
0.02666680,3.63231300
0.03333350,3.63475400
0.04000020,3.63322900
0.04666690,3.63490700
0.05333360,3.63460200
0.06000030,3.63322900
0.06666700,3.64070600
0.07333370,3.63429700
0.08000040,3.63399100
0.08666710,3.63551700
0.09333380,3.63353400
0.10000050,3.63261800
0.10666720,3.63780600
0.11333390,3.63322900
0.12000060,3.63460200
0.12666730,3.63429700
0.13333400,3.63444900
0.14000070,3.63582300
0.14666740,3.63490700
0.15333410,3.63155000
0.16000080,3.63521200
0.16666750,3.63444900
0.17333420,3.63429700
0.18000090,3.63399100
0.18666760,3.63307600
0.19333430,3.63490700
0.20000100,3.63277100
0.20666770,3.63551700
0.21333440,3.63200800
0.22000110,3.63246600
0.22666780,3.63567000
0.23333450,3.63155000
0.24000120,3.63429700
0.24666790,3.63490700
0.25333460,3.63231300
0.26000130,3.63399100
0.26666800,3.63307600
0.27333470,3.63383900
0.28000140,3.63322900
0.28666810,3.63139700
0.29333480,3.63200800
0.30000150,3.62956600
0.30666819,3.63460200
0.31333489,3.63338100
0.32000159,3.62987200
0.32666829,3.63490700
0.33333499,3.62727700
0.34000169,3.63338100
0.34666839,3.63353400
0.35333509,3.63063500
0.36000179,3.63399100
0.36666849,3.62697200
0.37333519,3.63185500
0.38000189,3.62941400
0.38666859,3.63216000
0.39333529,3.63628000
0.40000199,3.62895600
0.40666869,3.63353400
0.41333539,3.63155000
0.42000209,3.63246600
0.42666879,3.63551700
0.43333549,3.63094000
0.44000219,3.63277100
0.44666889,3.63383900
0.45333559,3.63322900
0.46000229,3.63383900
0.46666899,3.63506000
0.47333569,3.63582300
0.48000239,3.63307600
0.48666909,3.63475400
0.49333579,3.63094000
0.50000249,3.63444900
0.50666919,3.63383900
0.51333589,3.63246600
0.52000259,3.63322900
0.52666929,3.63780600
0.53333599,3.63368600
0.54000269,3.63216000
0.54666939,3.63368600
0.55333609,3.63139700
0.56000279,3.63094000
0.56666949,3.63368600
0.57333619,3.63322900
0.58000289,3.63338100
0.58666959,3.63399100
0.59333629,3.63490700
0.60000299,3.63307600
0.60666969,3.63643300
0.61333639,3.63521200
0.62000309,3.63383900
0.62666979,3.63506000
0.63333649,3.63399100
0.64000319,3.63444900
0.64666989,3.63475400
0.65333659,3.62987200
0.66000329,3.63063500
0.66666999,3.63338100
0.67333669,3.63490700
0.68000339,3.63444900
0.68667009,3.63383900
0.69333679,3.63338100
0.70000349,3.63353400
0.70667019,3.63658500
0.71333689,3.63231300
0.72000359,3.63429700
0.72667029,3.63551700
0.73333699,3.63078700
0.74000369,3.63307600
0.74667039,3.63506000
0.75333709,3.63353400
0.76000379,3.63368600
0.76667049,3.63338100
0.77333719,3.63567000
0.78000389,3.63048200
0.78667059,3.63307600
0.79333729,3.63078700
0.80000399,3.62926100
0.80667069,3.63490700
0.81333739,3.63368600
0.82000409,3.63155000
0.82667079,3.63628000
0.83333749,3.63246600
0.84000419,3.63612800
0.84667089,3.63353400
0.85333759,3.63444900
0.86000429,3.63368600
0.86667099,3.63490700
0.87333769,3.63460200
0.88000439,3.63124500
0.88667109,3.63597500
0.89333779,3.63429700
0.90000449,3.63353400
0.90667119,3.63734900
0.91333788,3.63048200
0.92000458,3.63521200
0.92667128,3.63490700
0.93333798,3.63399100
0.94000468,3.63322900
0.94667138,3.63338100
0.95333808,3.63429700
0.96000478,3.63444900
0.96667148,3.63658500
0.97333818,3.63506000
0.98000488,3.63216000
0.98667158,3.63383900
0.99333828,3.63261800
1.00000498,3.63155000
1.00667168,3.63612800
1.01333838,3.63200800
1.02000508,3.63216000
1.02667178,3.63551700
1.03333848,3.63399100
1.04000518,3.63567000
1.04667188,3.63582300
1.05333858,3.63277100
1.06000528,3.63338100
1.06667198,3.63429700
1.07333868,3.63322900
1.08000538,3.63200800
1.08667208,3.63399100
1.09333878,3.63109200
1.10000548,3.63322900
1.10667218,3.63521200
1.11333888,3.63322900
1.12000558,3.63399100
1.12667228,3.63338100
1.13333898,3.63078700
1.14000568,3.63261800
1.14667238,3.63429700
1.15333908,3.63261800
1.16000578,3.63216000
1.16667248,3.63231300
1.17333918,3.63475400
