Time,Channel A
(s),(V)

0.00000000,3.96939000
0.00666670,3.97076300
0.01333340,3.97610400
0.02000010,3.96969500
0.02666680,3.98068200
0.03333350,3.96755900
0.04000020,3.97122100
0.04666690,3.97686700
0.05333360,3.96847400
0.06000030,3.98205500
0.06666700,3.97015300
0.07333370,3.97183100
0.08000040,3.98083400
0.08666710,3.96618600
0.09333380,3.98266600
0.10000050,3.97152600
0.10666720,3.97183100
0.11333390,3.98022400
0.12000060,3.96572800
0.12666730,3.98159700
0.13333400,3.97076300
0.14000070,3.97290000
0.14666740,3.97824000
0.15333410,3.96603300
0.16000080,3.98358100
0.16666750,3.97091600
0.17333420,3.97259400
0.18000090,3.97732500
0.18666760,3.96862700
0.19333430,3.97793500
0.20000100,3.96740600
0.20666770,3.98007100
0.21333440,3.97564600
0.22000110,3.96725400
0.22666780,3.97976600
0.23333450,3.96572800
0.24000120,3.97793500
0.24666790,3.97473100
0.25333460,3.96588000
0.26000130,3.97595100
0.26666800,3.97030500
0.27333470,3.97488300
0.28000140,3.97030500
0.28666810,3.97640900
0.29333480,3.97503600
0.30000150,3.96725400
0.30666819,3.97717200
0.31333489,3.96816900
0.32000159,3.97183100
0.32666829,3.97396800
0.33333499,3.96954300
0.34000169,3.97778200
0.34666839,3.97320500
0.35333509,3.97457800
0.36000179,3.97183100
0.36666849,3.97213600
0.37333519,3.97335700
0.38000189,3.96588000
0.38666859,3.97946100
0.39333529,3.96878000
0.40000199,3.96939000
0.40666869,3.97457800
0.41333539,3.96862700
0.42000209,3.97595100
0.42666879,3.97534100
0.43333549,3.96969500
0.44000219,3.97366300
0.44666889,3.97061100
0.45333559,3.97900300
0.46000229,3.96771100
0.46666899,3.97747700
0.47333569,3.97717200
0.48000239,3.96527000
0.48666909,3.97991900
0.49333579,3.97152600
0.50000249,3.97259400
0.50666919,3.97824000
0.51333589,3.96771100
0.52000259,3.97183100
0.52666929,3.97030500
0.53333599,3.97488300
0.54000269,3.96527000
0.54666939,3.96771100
0.55333609,3.97656200
0.56000279,3.96496500
0.56666949,3.97961400
0.57333619,3.96755900
0.58000289,3.96740600
0.58666959,3.97457800
0.59333629,3.96725400
0.60000299,3.97473100
0.60666969,3.96969500
0.61333639,3.97213600
0.62000309,3.96832200
0.62666979,3.96832200
0.63333649,3.97122100
0.64000319,3.96328600
0.64666989,3.97335700
0.65333659,3.96557500
0.66000329,3.96282800
0.66666999,3.97290000
0.67333669,3.96771100
0.68000339,3.96496500
0.68667009,3.96633800
0.69333679,3.97076300
0.70000349,3.96374400
0.70667019,3.96908500
0.71333689,3.97000000
0.72000359,3.96359100
0.72667029,3.96984800
0.73333699,3.97091600
0.74000369,3.96435400
0.74667039,3.97030500
0.75333709,3.97152600
0.76000379,3.96740600
0.76667049,3.96389700
0.77333719,3.96893200
0.78000389,3.96816900
0.78667059,3.96725400
0.79333729,3.97213600
0.80000399,3.96771100
0.80667069,3.96664300
0.81333739,3.97381500
0.82000409,3.96725400
0.82667079,3.95825100
0.83333749,3.96557500
0.84000419,3.96343900
0.84667089,3.96557500
0.85333759,3.96786400
0.86000429,3.96969500
0.86667099,3.96740600
0.87333769,3.97183100
0.88000439,3.96511700
0.88667109,3.97015300
0.89333779,3.97274700
0.90000449,3.96557500
0.90667119,3.97015300
0.91333788,3.96633800
0.92000458,3.96496500
0.92667128,3.97000000
0.93333798,3.96832200
0.94000468,3.96511700
0.94667138,3.96954300
0.95333808,3.97274700
0.96000478,3.96954300
0.96667148,3.96908500
0.97333818,3.96771100
0.98000488,3.96664300
0.98667158,3.96771100
0.99333828,3.96725400
1.00000498,3.96725400
1.00667168,3.96878000
1.01333838,3.97091600
1.02000508,3.96694900
1.02667178,3.96710100
1.03333848,3.97183100
1.04000518,3.96969500
1.04667188,3.97000000
1.05333858,3.96816900
1.06000528,3.96832200
1.06667198,3.96694900
1.07333868,3.96694900
1.08000538,3.96664300
1.08667208,3.97335700
1.09333878,3.96847400
1.10000548,3.96984800
1.10667218,3.96908500
1.11333888,3.96847400
1.12000558,3.97091600
1.12667228,3.97122100
1.13333898,3.96588000
1.14000568,3.96969500
1.14667238,3.96862700
1.15333908,3.97000000
1.16000578,3.96984800
1.16667248,3.97320500
1.17333918,3.96343900
