Time,Channel A
(s),(V)

0.00000000,3.46583500
0.00666670,3.48445100
0.01333340,3.45820500
0.02000010,3.47529500
0.02666680,3.46873400
0.03333350,3.45881500
0.04000020,3.46964900
0.04666690,3.46491900
0.05333360,3.46430900
0.06000030,3.47148000
0.06666700,3.46369800
0.07333370,3.47834700
0.08000040,3.47026000
0.08666710,3.46583500
0.09333380,3.47911000
0.10000050,3.44782900
0.10666720,3.48246700
0.11333390,3.45042300
0.12000060,3.45942600
0.12666730,3.47651600
0.13333400,3.45332200
0.14000070,3.47636300
0.14666740,3.48017800
0.15333410,3.46171500
0.16000080,3.48017800
0.16666750,3.45515300
0.17333420,3.47636300
0.18000090,3.46003600
0.18666760,3.45881500
0.19333430,3.47819400
0.20000100,3.44157200
0.20666770,3.48368800
0.21333440,3.46995400
0.22000110,3.46064600
0.22666780,3.48506100
0.23333450,3.45118600
0.24000120,3.47209100
0.24666790,3.46934400
0.25333460,3.46186700
0.26000130,3.46690300
0.26666800,3.46171500
0.27333470,3.47331200
0.28000140,3.46446100
0.28666810,3.48124600
0.29333480,3.46736000
0.30000150,3.46263000
0.30666819,3.47392200
0.31333489,3.46491900
0.32000159,3.47071700
0.32666829,3.46446100
0.33333499,3.47132800
0.34000169,3.45576300
0.34666839,3.47560000
0.35333509,3.47361700
0.36000179,3.46690300
0.36666849,3.47682100
0.37333519,3.46156200
0.38000189,3.46934400
0.38666859,3.46537700
0.39333529,3.46552900
0.40000199,3.46079900
0.40666869,3.46263000
0.41333539,3.47926300
0.42000209,3.45957800
0.42666879,3.47193800
0.43333549,3.47560000
0.44000219,3.46263000
0.44666889,3.47499000
0.45333559,3.47407500
0.46000229,3.46232500
0.46666899,3.47331200
0.47333569,3.46430900
0.48000239,3.46934400
0.48666909,3.47468500
0.49333579,3.47026000
0.50000249,3.47697400
0.50666919,3.46308800
0.51333589,3.48033100
0.52000259,3.46675000
0.52666929,3.47285400
0.53333599,3.47743200
0.54000269,3.46415600
0.54666939,3.47300600
0.55333609,3.47056500
0.56000279,3.47056500
0.56666949,3.47804200
0.57333619,3.46812300
0.58000289,3.47193800
0.58666959,3.47041200
0.59333629,3.47682100
0.60000299,3.47239600
0.60666969,3.46888600
0.61333639,3.46583500
0.62000309,3.47361700
0.62666979,3.46873400
0.63333649,3.47773700
0.64000319,3.47621100
0.64666989,3.46171500
0.65333659,3.47438000
0.66000329,3.47163300
0.66666999,3.46324000
0.67333669,3.48475600
0.68000339,3.46339300
0.68667009,3.47148000
0.69333679,3.46903900
0.70000349,3.46827600
0.70667019,3.47666900
0.71333689,3.46278300
0.72000359,3.47743200
0.72667029,3.46369800
0.73333699,3.47239600
0.74000369,3.47499000
0.74667039,3.46446100
0.75333709,3.48216200
0.76000379,3.46202000
0.76667049,3.47788900
0.77333719,3.46659800
0.78000389,3.46995400
0.78667059,3.47514300
0.79333729,3.45820500
0.80000399,3.47911000
0.80667069,3.46278300
0.81333739,3.47270100
0.82000409,3.47193800
0.82667079,3.46263000
0.83333749,3.47926300
0.84000419,3.46369800
0.84667089,3.47148000
0.85333759,3.47636300
0.86000429,3.46415600
0.86667099,3.47560000
0.87333769,3.46140900
0.88000439,3.47087000
0.88667109,3.46842900
0.89333779,3.47178600
0.90000449,3.47010700
0.90667119,3.46995400
0.91333788,3.47087000
0.92000458,3.46537700
0.92667128,3.47239600
0.93333798,3.47254800
0.94000468,3.46629200
0.94667138,3.47163300
0.95333808,3.46552900
0.96000478,3.46705500
0.96667148,3.46766600
0.97333818,3.46446100
0.98000488,3.47697400
0.98667158,3.46781800
0.99333828,3.46873400
1.00000498,3.47163300
1.00667168,3.45835800
1.01333838,3.49131800
1.02000508,3.45515300
1.02667178,3.47788900
1.03333848,3.45500000
1.04000518,3.47376900
1.04667188,3.47499000
1.05333858,3.47254800
1.06000528,3.47911000
1.06667198,3.44492900
1.07333868,3.47544800
1.08000538,3.47041200
1.08667208,3.46446100
1.09333878,3.49040200
1.10000548,3.44264100
1.10667218,3.47865200
1.11333888,3.47163300
1.12000558,3.47300600
1.12667228,3.48811300
1.13333898,3.45942600
1.14000568,3.46156200
1.14667238,3.46827600
1.15333908,3.47666900
1.16000578,3.47163300
1.16667248,3.46690300
1.17333918,3.46934400
