Time,Channel A
(s),(V)

0.00000000,0.02169866
0.00666670,0.02041688
0.01333340,0.02206488
0.02000010,0.02160710
0.02666680,0.02032533
0.03333350,0.02276681
0.04000020,0.02157659
0.04666690,0.02026429
0.05333360,0.02197333
0.06000030,0.02175970
0.06666700,0.02020325
0.07333370,0.02212592
0.08000040,0.02163762
0.08666710,0.02014222
0.09333380,0.02221747
0.10000050,0.02197333
0.10666720,0.01995911
0.11333390,0.02197333
0.12000060,0.02185125
0.12666730,0.02032533
0.13333400,0.02200384
0.14000070,0.02175970
0.14666740,0.02020325
0.15333410,0.02221747
0.16000080,0.02188177
0.16666750,0.01998962
0.17333420,0.02212592
0.18000090,0.02209540
0.18666760,0.02069155
0.19333430,0.02233955
0.20000100,0.02218696
0.20666770,0.02066103
0.21333440,0.02243111
0.22000110,0.02243111
0.22666780,0.02020325
0.23333450,0.02243111
0.24000120,0.02233955
0.24666790,0.02005066
0.25333460,0.02252266
0.26000130,0.02258370
0.26666800,0.02069155
0.27333470,0.02218696
0.28000140,0.02209540
0.28666810,0.02047792
0.29333480,0.02191229
0.30000150,0.02206488
0.30666819,0.02023377
0.31333489,0.02175970
0.32000159,0.02221747
0.32666829,0.02063051
0.33333499,0.02264473
0.34000169,0.02252266
0.34666839,0.02029481
0.35333509,0.02237007
0.36000179,0.02261421
0.36666849,0.02023377
0.37333519,0.02246162
0.38000189,0.02215644
0.38666859,0.02072207
0.39333529,0.02227851
0.40000199,0.02264473
0.40666869,0.02081362
0.41333539,0.02237007
0.42000209,0.02243111
0.42666879,0.02102725
0.43333549,0.02191229
0.44000219,0.02334666
0.44666889,0.02032533
0.45333559,0.02233955
0.46000229,0.02270577
0.46666899,0.02075259
0.47333569,0.02191229
0.48000239,0.02221747
0.48666909,0.02050844
0.49333579,0.02221747
0.50000249,0.02322458
0.50666919,0.02075259
0.51333589,0.02194281
0.52000259,0.02322458
0.52666929,0.02090518
0.53333599,0.02258370
0.54000269,0.02328562
0.54666939,0.02072207
0.55333609,0.02209540
0.56000279,0.02285836
0.56666949,0.02026429
0.57333619,0.02237007
0.58000289,0.02374340
0.58666959,0.02038636
0.59333629,0.02276681
0.60000299,0.02328562
0.60666969,0.02050844
0.61333639,0.02240059
0.62000309,0.02261421
0.62666979,0.02096622
0.63333649,0.02240059
0.64000319,0.02279733
0.64666989,0.02111881
0.65333659,0.02200384
0.66000329,0.02340770
0.66666999,0.02090518
0.67333669,0.02227851
0.68000339,0.02282785
0.68667009,0.02078310
0.69333679,0.02215644
0.70000349,0.02313303
0.70667019,0.02117985
0.71333689,0.02188177
0.72000359,0.02310251
0.72667029,0.02053896
0.73333699,0.02182074
0.74000369,0.02334666
0.74667039,0.02066103
0.75333709,0.02255318
0.76000379,0.02285836
0.76667049,0.02096622
0.77333719,0.02255318
0.78000389,0.02328562
0.78667059,0.02111881
0.79333729,0.02191229
0.80000399,0.02331614
0.80667069,0.02078310
0.81333739,0.02151555
0.82000409,0.02352977
0.82667079,0.02029481
0.83333749,0.02252266
0.84000419,0.02310251
0.84667089,0.02105777
0.85333759,0.02209540
0.86000429,0.02328562
0.86667099,0.02090518
0.87333769,0.02139347
0.88000439,0.02346873
0.88667109,0.02114933
0.89333779,0.02142399
0.90000449,0.02322458
0.90667119,0.02063051
0.91333788,0.02185125
0.92000458,0.02328562
0.92667128,0.02121036
0.93333798,0.02172918
0.94000468,0.02331614
0.94667138,0.02142399
0.95333808,0.02148503
0.96000478,0.02322458
0.96667148,0.02102725
0.97333818,0.02166814
0.98000488,0.02349925
0.98667158,0.02093570
0.99333828,0.02151555
1.00000498,0.02304148
1.00667168,0.02117985
1.01333838,0.02136296
1.02000508,0.02304148
1.02667178,0.02127140
1.03333848,0.02087466
1.04000518,0.02322458
1.04667188,0.02121036
1.05333858,0.02121036
1.06000528,0.02356029
1.06667198,0.02063051
1.07333868,0.02148503
1.08000538,0.02276681
1.08667208,0.02102725
1.09333878,0.02175970
1.10000548,0.02276681
1.10667218,0.02145451
1.11333888,0.02105777
1.12000558,0.02301096
1.12667228,0.02133244
1.13333898,0.02093570
1.14000568,0.02316355
1.14667238,0.02075259
1.15333908,0.02093570
1.16000578,0.02325510
1.16667248,0.02044740
1.17333918,0.02111881
